is_imported_car,model,year,mileage,engine_capacity,fuel_type,engine_power,gearbox,transmission,bluetooth_interface,damaged,body_type,door_count,nr_seats,color,colour_type,radio,no_accident,navigation_system,soundsystem,air_conditioning_type,heated_seat_driver,heated_seat_passenger,power_windows_front,park_distance_control_rear,traction_control,fog_lamps,power_steering,esp,passenger_airbag,side_airbag_driver_and_passenger,new_used,version,generation,urban_consumption,park_distance_control_front,head_airbags_rear,sports_steering_wheel,price_amount
0,x2,2019,88897,1499.0,petrol,140.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,white,metallic,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-sdrive18i-gpf-m-sport,gen-f39-2017-2023,6.1,1,1,1,102000.0
1,seria-5,2012,260000,1995.0,diesel,184.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,black,pearl,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-520d-touring-blueperformance-sport--aut,gen-f10-2009,5.9,1,1,1,39999.0
0,x3,2020,73476,1998.0,petrol,252.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,5.0,white,metallic,1,0.0,0,0,trizone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,ver-xdrive20d,gen-g01-2017,8.0,1,0,0,161899.0
1,seria-5,2021,138000,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,grey,metallic,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-520d-touring-sport-line,gen-g30-2017,4.8,1,1,1,139900.0
1,seria-5,2016,136204,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,navy-blue,metallic,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-520d-xdrive-m-sport-edition,gen-f10-2009,5.1,1,1,1,88900.0
0,x5,2007,223000,4799.0,petrol,355.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,7.0,black,metallic,1,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-4-8i-xdrive,gen-e70-2006-2013,17.0,0,0,0,55999.0
0,x5,2025,1,2998.0,plugin-hybrid,489.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,grey,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,ver-xdrive30d-sport,gen-g05-2018,6.1,1,1,0,497900.0
1,seria-4,2015,74300,1997.0,petrol,183.0,automatic,rear-wheel,1.0,0.0,sedan,5.0,5.0,navy-blue,pearl,1,0.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-428i-xdrive-m-sport,gen-i-f32,8.2,1,1,1,85900.0
1,seria-3,2005,251305,1995.0,diesel,163.0,manual,rear-wheel,0.0,0.0,sedan,4.0,5.0,grey,metallic,1,1.0,0,0,air-conditioning,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,ver-320d,gen-e90-2005-2012,7.0,0,0,0,17900.0
0,seria-5,2015,262332,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,white,metallic,0,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-520d,gen-f10-2009,4.0,1,0,1,52900.0
0,seria-5,2018,167839,1998.0,petrol,252.0,automatic,all-wheel-auto,1.0,0.0,sedan,5.0,5.0,black,metallic,1,1.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,ver-520d-luxury-line,gen-g30-2017,6.7,1,0,0,99999.0
1,seria-4,2020,175000,1995.0,diesel,150.0,manual,rear-wheel,1.0,0.0,coupe,5.0,5.0,white,pearl,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-418d-gran-coupe-sport-line,gen-g22,5.3,1,1,1,74899.62
0,x2,2021,47696,1499.0,petrol,136.0,automatic,front-wheel,0.0,0.0,suv,5.0,5.0,white,metallic,0,1.0,0,0,automatic-climate-control,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0,ver-sdrive18i-m-sport,gen-f39-2017-2023,6.0,0,0,0,107900.0
0,seria-7,2021,64000,2993.0,diesel,340.0,automatic,all-wheel-permanent,0.0,0.0,sedan,4.0,5.0,black,metallic,0,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-730d-xdrive-sport,gen-g11-12-2015,6.0,1,1,1,285000.0
0,seria-3,2019,56700,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,sedan,5.0,5.0,white,pearl,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320d-m-sport,gen-g20-2019,5.1,1,1,1,152000.0
1,3gt,2014,172000,1997.0,petrol,245.0,manual,rear-wheel,0.0,0.0,sedan,5.0,5.0,black,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-328i,gen-f34-2013-2021,8.0,0,0,0,57000.0
0,seria-3,2010,330000,1995.0,diesel,184.0,manual,rear-wheel,0.0,0.0,combi,2.0,5.0,blue,pearl,1,1.0,0,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320d,gen-e90-2005-2012,5.0,1,0,0,24900.0
1,seria-4,2014,162500,1997.0,petrol,245.0,automatic,all-wheel-permanent,1.0,0.0,cabrio,2.0,4.0,white,pearl,1,1.0,0,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-428i-cabrio-xdrive-m-sport,gen-i-f32,9.3,0,0,1,129900.0
0,x3,2014,135870,1995.0,diesel,190.0,automatic,all-wheel-permanent,0.0,0.0,suv,5.0,5.0,white,metallic,1,1.0,0,1,trizone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-xdrive20d-xline,gen-f25-2010,5.0,1,0,1,74500.0
0,x6,2025,1,2993.0,diesel,265.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,grey,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,ver-xdrive30d,gen-g06-2019,7.3,1,1,1,399990.0
0,seria-5,2020,97350,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,combi,5.0,5.0,other,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-520d,gen-g30-2017,5.0,1,1,1,149900.0
0,x2,2024,10,1995.0,petrol,163.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,green,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,ver-m35i-xdrive,gen-u10-2023,6.1,1,1,1,209300.0
0,seria-5,2021,46200,1998.0,hybrid,292.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-520d-xdrive,gen-g30-2017,5.9,1,1,1,199900.0
0,seria-3,2020,189330,1995.0,diesel,150.0,manual,rear-wheel,1.0,0.0,sedan,4.0,5.0,white,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-318d-advantage,gen-g20-2019,7.0,1,0,0,79899.57
0,seria-3,2014,225000,1995.0,diesel,143.0,manual,rear-wheel,0.0,0.0,combi,5.0,5.0,silver,metallic,1,1.0,0,0,automatic-climate-control,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-318d-modern-line,gen-f30-2012,5.0,0,0,1,38500.0
0,seria-5,2024,10,1995.0,diesel,197.0,automatic,all-wheel-auto,1.0,0.0,combi,5.0,5.0,black,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,ver-520d-xdrive,gen-g60-2023,5.0,1,1,1,287400.0
1,seria-8,2022,46900,4395.0,petrol,530.0,automatic,all-wheel-permanent,1.0,0.0,coupe,2.0,4.0,navy-blue,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-m850i-xdrive,gen-g15-2018,9.8,1,1,1,299000.0
1,seria-7,2012,236000,2993.0,diesel,313.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,black,pearl,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-740d-xdrive-edition-exclusive,gen-f01-2008-2015,7.3,1,1,1,69900.0
1,seria-1,2022,38000,1998.0,petrol,306.0,automatic,all-wheel-permanent,1.0,1.0,compact,5.0,5.0,black,metallic,1,0.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-m135i-xdrive,gen-f40-2019,6.9,1,1,1,104900.0
1,x1,2014,209000,1995.0,diesel,143.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive18d,gen-e84-2009-2015,6.0,1,0,0,41900.0
0,x5,2017,134600,1995.0,diesel,231.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,7.0,white,metallic,1,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive25d,gen-f15-2013,6.0,1,1,1,124900.0
0,seria-1,2020,84700,1998.0,petrol,306.0,automatic,all-wheel-permanent,1.0,1.0,compact,5.0,5.0,red,metallic,1,0.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-m135i-xdrive,gen-f40-2019,7.0,1,1,1,105000.0
0,x5,2025,1,2993.0,hybrid,299.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-xdrive30d-mhev-m-sport-sport,gen-g05-2018,8.0,1,1,1,403604.82
0,x5,2025,1,2993.0,diesel,265.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-xdrive30d-sport,gen-g05-2018,7.2,1,1,1,403900.0
1,seria-5,2010,167000,2993.0,diesel,245.0,manual,rear-wheel,0.0,0.0,combi,5.0,5.0,blue,metallic,1,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-530d-touring,gen-f10-2009,8.1,0,1,0,35900.0
0,x1,2015,195000,1995.0,diesel,231.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-xdrive25d-m-sport-sport,gen-f48-2015,5.0,0,1,1,76666.0
0,seria-3,2009,222500,1995.0,petrol,143.0,manual,rear-wheel,0.0,0.0,sedan,4.0,5.0,white,pearl,1,1.0,0,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-318i,gen-e90-2005-2012,8.0,0,0,1,21500.0
0,x2,2019,62000,1998.0,petrol,306.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,blue,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-m35i,gen-f39-2017-2023,6.7,1,1,1,136900.0
1,x5,2023,30000,2998.0,petrol,340.0,automatic,all-wheel-auto,1.0,1.0,suv,5.0,5.0,black,metallic,1,0.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-xdrive40i,gen-g05-2018,9.9,1,1,1,169000.0
0,x6,2024,1,2993.0,diesel,265.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,ver-xdrive30d,gen-g06-2019,8.0,1,1,1,354990.0
0,seria-1,2024,5,1499.0,petrol,170.0,automatic,front-wheel,1.0,0.0,compact,5.0,5.0,black,metallic,0,1.0,1,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,ver-m135i-xdrive,gen-f70-2024,5.6,1,0,0,161100.0
0,x5,2016,131000,1995.0,diesel,231.0,automatic,all-wheel-auto,1.0,0.0,compact,5.0,5.0,black,metallic,1,0.0,1,1,automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-xdrive25d,gen-f15-2013,6.0,1,1,1,105800.0
1,seria-1,2015,99000,1499.0,petrol,109.0,manual,rear-wheel,1.0,0.0,compact,5.0,5.0,grey,metallic,0,1.0,0,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-116i-sport-line,gen-f20-2011,6.0,0,1,0,47900.0
0,seria-3,1999,146777,2494.0,petrol,170.0,automatic,rear-wheel,0.0,1.0,sedan,5.0,5.0,silver,metallic,1,0.0,0,0,automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-316i,gen-e46-1998-2007,12.8,0,0,0,19900.0
0,seria-8,2024,5,2993.0,hybrid,340.0,automatic,all-wheel-permanent,1.0,0.0,coupe,4.0,5.0,red,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-840d-xdrive-mhev,gen-g15-2018,6.5,1,1,1,441800.0
0,seria-1,2024,25750,1998.0,petrol,306.0,automatic,all-wheel-auto,1.0,0.0,compact,5.0,5.0,blue,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-118i-advantage,gen-f40-2019,6.7,1,1,1,199900.0
1,x4,2023,28000,2993.0,petrol,480.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,other,metallic,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-x4m,gen-g02-2018,14.8,1,1,1,248000.0
0,x1,2025,5,1499.0,plugin-hybrid,136.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,blue,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-xdrive30e-m-sport-sport,gen-u11-2022,5.3,1,1,1,256800.0
0,seria-3,2020,109000,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,sedan,5.0,5.0,grey,metallic,1,0.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-320d-xdrive-m-sport-shadow-sport,gen-g20-2019,5.0,0,0,1,149900.0
0,seria-1,2020,43600,1499.0,petrol,140.0,manual,front-wheel,1.0,0.0,compact,5.0,5.0,white,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-118i-advantage,gen-f40-2019,6.0,0,1,1,89900.0
1,seria-5,2009,364000,1995.0,diesel,163.0,automatic,rear-wheel,0.0,0.0,combi,5.0,5.0,black,metallic,1,1.0,0,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-520d-touring-edition-fleet-lifestyle,gen-e60-2003-2010,7.7,1,1,1,21900.0
1,x1,2017,234000,1995.0,diesel,231.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,black,metallic,1,1.0,1,1,dualzone-automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-sdrive18d,gen-f48-2015,5.0,0,1,1,43000.0
0,seria-3,2020,89305,1995.0,diesel,190.0,automatic,all-wheel-permanent,0.0,0.0,sedan,5.0,5.0,blue,metallic,1,0.0,1,0,dualzone-automatic-climate-control,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,ver-320d-xdrive-sport-line,gen-g20-2019,5.1,1,0,1,134900.0
0,x3,2006,270000,1995.0,diesel,150.0,manual,all-wheel-auto,0.0,0.0,suv,5.0,5.0,silver,metallic,1,1.0,0,0,air-conditioning,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-2-0d,gen-e83-2003-2010,9.0,0,0,0,20000.0
0,seria-5,2019,138204,1995.0,diesel,190.0,automatic,all-wheel-permanent,1.0,0.0,sedan,5.0,5.0,grey,metallic,1,0.0,0,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,ver-520d-xdrive-m-sport-sport,gen-g30-2017,5.0,1,0,1,134900.0
0,x5,2021,88845,2998.0,petrol,340.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,navy-blue,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive40i-sport,gen-g05-2018,9.1,1,1,1,269900.01
0,seria-5,2025,10,1995.0,hybrid,197.0,automatic,all-wheel-auto,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,ver-520d-xdrive-mhev-m-sport,gen-g60-2023,6.2,1,0,1,254990.0
0,seria-5,2024,1,1995.0,diesel,197.0,automatic,all-wheel-auto,0.0,0.0,combi,5.0,5.0,black,metallic,0,1.0,0,0,4-or-more-zone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ver-520d-xdrive,gen-g60-2023,5.0,0,0,0,285769.0
0,seria-5,2012,296000,2993.0,diesel,313.0,automatic,all-wheel-permanent,1.0,1.0,combi,5.0,5.0,blue,metallic,1,0.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-535d-xdrive,gen-f10-2009,7.0,0,0,1,19000.0
0,seria-5,2007,310000,1995.0,diesel,177.0,manual,rear-wheel,0.0,0.0,sedan,5.0,5.0,black,pearl,1,1.0,0,1,automatic-climate-control,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-520d,gen-e60-2003-2010,8.0,0,0,0,22800.0
0,x3,2025,1,1995.0,hybrid,190.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,grey,metallic,1,1.0,1,1,trizone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,ver-xdrive20d-mhev-m-sport-sport,gen-g45-2024,5.6,1,1,1,247350.54
0,seria-5,2019,158373,1995.0,diesel,190.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,grey,metallic,0,1.0,1,1,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-520d-xdrive-m-sport-sport,gen-g30-2017,4.5,1,1,1,104899.0
1,x1,2019,70000,1998.0,petrol,231.0,automatic,all-wheel-permanent,1.0,0.0,suv,5.0,5.0,black,metallic,1,0.0,0,1,dualzone-automatic-climate-control,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-xdrive25i-advantage,gen-f48-2015,10.0,1,1,0,79900.0
0,seria-1,2009,343000,1995.0,diesel,143.0,automatic,rear-wheel,0.0,0.0,compact,5.0,5.0,silver,metallic,0,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-116i,gen-e87-2004-2013,6.0,0,0,0,16000.0
0,seria-1,2022,37000,1499.0,petrol,136.0,automatic,front-wheel,1.0,0.0,compact,5.0,5.0,grey,metallic,1,1.0,1,0,automatic-climate-control,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-118i-m-sport,gen-f40-2019,6.8,1,1,1,109900.0
0,seria-5,2010,194067,2996.0,petrol,204.0,automatic,rear-wheel,1.0,0.0,sedan,4.0,5.0,black,metallic,1,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-520d,gen-f10-2009,10.5,1,1,0,49899.87
0,x1,2023,33550,1995.0,diesel,150.0,automatic,front-wheel,1.0,0.0,suv,5.0,5.0,white,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-sdrive18i-xline,gen-u11-2022,6.1,1,1,1,174900.0
1,x5,2019,67714,2998.0,petrol,340.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,white,pearl,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-xdrive40i,gen-g05-2018,9.3,1,1,1,119400.0
0,seria-3,2020,108000,1995.0,diesel,150.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,white,metallic,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,ver-318d-m-sport,gen-g20-2019,5.4,1,1,1,124900.01
0,seria-1,2021,74000,1998.0,petrol,178.0,automatic,front-wheel,1.0,0.0,compact,5.0,5.0,grey,metallic,1,1.0,1,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-120i-m-sport,gen-f40-2019,6.7,1,1,1,111500.0
1,seria-5,2011,292000,1995.0,diesel,184.0,automatic,rear-wheel,1.0,0.0,combi,5.0,5.0,navy-blue,metallic,1,1.0,1,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-520d-touring-luxury-line,gen-f10-2009,5.9,1,1,1,37700.0
1,seria-3,2007,137400,2996.0,petrol,218.0,manual,rear-wheel,1.0,0.0,cabrio,2.0,4.0,grey,metallic,1,1.0,0,1,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-325i-cabrio-edition-exclusive,gen-e90-2005-2012,10.2,1,0,1,49900.0
0,seria-3,2022,90932,1995.0,diesel,190.0,automatic,all-wheel-auto,1.0,0.0,combi,5.0,5.0,blue,metallic,0,1.0,0,0,automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,ver-320d-xdrive-luxury-line,gen-g20-2019,6.7,0,0,0,132900.0
0,x4,2022,79741,1995.0,diesel,190.0,automatic,all-wheel-permanent,0.0,0.0,suv,5.0,5.0,black,metallic,0,1.0,0,0,dualzone-automatic-climate-control,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-xdrive20i-m-sport-sport,gen-g02-2018,5.2,0,0,1,225000.0
1,seria-1,2022,42000,1995.0,diesel,150.0,manual,front-wheel,1.0,0.0,compact,5.0,5.0,grey,pearl,1,1.0,1,0,automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-118d-sport-line,gen-f40-2019,5.9,1,1,1,99999.0
0,seria-5,2014,295717,1995.0,diesel,184.0,automatic,all-wheel-auto,1.0,0.0,sedan,4.0,5.0,silver,metallic,1,0.0,1,0,dualzone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,ver-525d-xdrive,gen-f10-2009,5.7,1,1,0,47900.0
0,seria-8,2022,97911,4395.0,petrol,530.0,automatic,all-wheel-auto,1.0,0.0,coupe,4.0,5.0,silver,metallic,1,1.0,1,0,4-or-more-zone-automatic-climate-control,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-840d-xdrive,gen-g15-2018,17.6,1,0,0,389900.0
1,x4,2017,118257,2998.0,petrol,360.0,automatic,all-wheel-auto,1.0,0.0,suv,5.0,5.0,blue,metallic,1,1.0,0,1,dualzone-automatic-climate-control,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-xm40i,gen-f26-2014–2018,11.2,1,1,1,139900.0
0,x2,2021,33500,1496.0,diesel,116.0,manual,front-wheel,0.0,0.0,suv,5.0,5.0,black,metallic,0,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-m35i,gen-f39-2017-2023,5.5,0,0,0,130000.0
0,x3,2021,64777,1998.0,petrol,252.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,5.0,blue,metallic,0,1.0,0,0,trizone-automatic-climate-control,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ver-xdrive20d-m-sport-sport,gen-g01-2017,8.4,0,0,0,209900.0
1,seria-5,2017,167900,2998.0,petrol,340.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,grey,metallic,0,1.0,1,1,4-or-more-zone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-540i-xdrive-m-sport-sport,gen-g30-2017,9.0,1,0,1,135000.0
0,x5,2011,270000,2993.0,diesel,306.0,automatic,all-wheel-auto,0.0,0.0,suv,5.0,7.0,black,metallic,1,1.0,0,0,dualzone-automatic-climate-control,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0,ver-4-0d-xdrive,gen-e70-2006-2013,8.8,0,1,1,49900.0
1,seria-5,2017,121100,1998.0,petrol,252.0,automatic,all-wheel-permanent,1.0,0.0,sedan,4.0,5.0,navy-blue,metallic,1,1.0,1,1,trizone-automatic-climate-control,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,ver-530i-xdrive-luxury-line-sport,gen-g60-2023,7.0,0,1,1,104900.0
